CNES,NOME FANTASIA,UF,MUNICIPIO
5119006,AMBROSIO PELISSER,SC,CAIBI
6471234,SECRETARIA MUNICIPAL DA SAUDE,SC,CAIBI
6156754,APAE DE CAIBI,SC,CAIBI
6596576,SECRETARIA MUNICIPAL DE SAUDE DE CALMON,SC,CALMON
2302586,UNIDADE BASICA DE SAUDE ASSENTAMENTO CONQUISTA 5 DE MAIO,SC,CALMON
2302594,UNIDADE BASICA DE SAUDE DE CALMON,SC,CALMON
6924395,LABORATORIO CAMBORIU CENTRO,SC,CAMBORIU
6504183,CLINIMED CAMBORIU,SC,CAMBORIU
6268226,CORPO DE BOMBEIROS MILITAR,SC,CAMBORIU
6569323,CONSULTORIO ODONTOLOGICO DR FABIO HENRIQUE CAMPOS,SC,CAMBORIU
7016425,CENTRO DE RECUPERACAO FILHOS DE ISRAEL,SC,CAMBORIU
6903029,CONSULTORIO DR RAFAEL PINTO,SC,CAMBORIU
5990580,CONSULTORIO ODONTOLOGICO DR ANDRE RODRIGO MORONA,SC,CAMBORIU
6816878,UNIDADE SAUDE DA FAMILIA SANTA REGINA,SC,CAMBORIU
6757308,LABORATORIO CAMBORIU,SC,CAMBORIU
2658135,BATEIAS DE CIMA ESF 1,SC,CAMPO ALEGRE
2658100,BATEIAS DE BAIXO ESF 2,SC,CAMPO ALEGRE
6292240,SECRETARIA MUNICIPAL DE SAUDE,SC,CAMPO ALEGRE
5230624,CONSULTORIO ODONTOLOGICO DR HERON EBER STRADIOTO,SC,CAMPO ALEGRE
6483879,RICARDO RAFAEL KOCH,SC,CAMPO ALEGRE
3579654,JOACIR FEDRIZZI,SC,CAMPO BELO DO SUL
6405215,POSTO DE SAUDE SOBRADINHO,SC,CAMPO BELO DO SUL
6655300,UNIDADE BASICA SAUDE LAGO AZUL,SC,CAMPO BELO DO SUL
5506484,APAE CAMPO BELO DO SUL,SC,CAMPO BELO DO SUL
2300249,UNIDADE DE SAUDE CENTRAL DE CAMPO BELO DO SUL,SC,CAMPO BELO DO SUL
3579689,CLINIVIDA,SC,CAMPO BELO DO SUL
2691477,HOSPITAL NOSSA SENHORA DO PATROCINIO,SC,CAMPO BELO DO SUL
2300893,LABORATORIO BIOCLINICO SAO GONCALO LTDA,SC,CAMPO BELO DO SUL
2537850,HOSPITAL SANTO ANTONIO CAMPO ERE,SC,CAMPO ERE
6500668,NUTRICLINICA E CONSULTORIA,SC,CAMPO ERE
6801846,UNIDADE BASICA DE SAUDE BAIRRO SAO FRANCISCO,SC,CAMPO ERE
6546994,CONSULTORIO ODONTOLOGICO CHRISTINA ROMAN,SC,CAMPO ERE
3832007,BIOCLINICO LABORATORIO DE ANALISES,SC,CAMPO ERE
2626462,CLINICA DE FISIOTERAPIA DE CAMPO ERE,SC,CAMPO ERE
6443435,SECRETARIA MUNICIPAL DE SAUDE DE CAMPO ERE,SC,CAMPO ERE
2554887,UNIDADE SANITARIA SEDE DE CAMPO ERE,SC,CAMPO ERE
3957829,CONSULTORIO MEDICO GERSON PECORA DA SILVA,SC,CAMPO ERE
3957845,CONSULTORIO MEDICO MARIA WERLE LUNARDI,SC,CAMPO ERE
6819591,MARIVETE DE FATIMA COSTA GAUER,SC,CAMPO ERE
6400469,APAE,SC,CAMPO ERE
3957837,CONSULTORIO MEDICO DR OLIDES LUNARDI,SC,CAMPO ERE
3311465,CLINICA SANTA CLARA S C LTDA,SC,CAMPOS NOVOS
6448844,8 GERENCIA REGIONAL DE SAUDE CAMPOS NOVOS,SC,CAMPOS NOVOS
2379651,U S IBICUI,SC,CAMPOS NOVOS
2597039,INSTITUTO DE SAUDE OCUPACIONAL SC LTDA,SC,CAMPOS NOVOS
7037589,SAMU 192 CAMPOS NOVOS UBS,SC,CAMPOS NOVOS
2560577,CONSULTORIO ODONTOLOGICO DR HELENA,SC,CAMPOS NOVOS
2379716,US DAL PAI,SC,CAMPOS NOVOS
2379678,ESF SAO SEBASTIAO,SC,CAMPOS NOVOS
3793222,CLINICA MEDICA MATER,SC,CAMPOS NOVOS
2379708,USALTO BELA VISTA,SC,CAMPOS NOVOS
3771474,CLINIA FEMINA S S,SC,CAMPOS NOVOS
2560593,CONSULTORIO DENTARIO DRA LEA,SC,CAMPOS NOVOS
2560585,CONSULTORIO DE ORTODONTIA DR MAURI,SC,CAMPOS NOVOS
2379694,ESF SENHOR BOM JESUS,SC,CAMPOS NOVOS
2597012,CONSULTORIO DR VALTER GERMANO BEHRENS,SC,CAMPOS NOVOS
2596970,CONSULTORIO ODONTOLOGICO DRA JULIANA,SC,CAMPOS NOVOS
2596989,CONSULTORIO ODONTOLOGICO DR IZAIR,SC,CAMPOS NOVOS
2596865,CONSULTORIO MEDICO DR CARLOS ALBERTO ROSSA DA SILVA,SC,CAMPOS NOVOS
2597004,CONSULTORIO ODONTOLOGICO DR ANTONIO,SC,CAMPOS NOVOS
6141226,FACE DIGITAL RADIOLOGIA ODONTOLOGICA,SC,CAMPOS NOVOS
6124275,CONSULTORIO ODONTOL0GICO,SC,CAMPOS NOVOS
5841755,SANTA CLARA IMAGEM,SC,CAMPOS NOVOS
6612539,LABORATORIO DENTAL DALAGNOL,SC,CAMPOS NOVOS
5273129,TATIANA DE OLIVEIRA YOKOMIZO,SC,CAMPOS NOVOS
6397255,CONSULTORIO ODONTOLOGICO FREDERICO,SC,CAMPOS NOVOS
6776337,CLINICA MEDICA DALL OGLIO,SC,CAMPOS NOVOS
7041608,CARLA FABIANA CAMPOS PEREIRA,SC,CAMPOS NOVOS
6076173,CONSULTORIO ODONTOLOGICO,SC,CAMPOS NOVOS
6561063,C S K SERVICOS MEDICOS LTDA,SC,CAMPOS NOVOS
6911242,IMAGGIO MEDICINA DIAGNOSTICA,SC,CAMPOS NOVOS
6384889,SECRETARIA MUNICIPAL DE SAUDE DE CAMPOS NOVOS,SC,CAMPOS NOVOS
6406181,CONSULTORIO ODONTOLOGICO ALEXANDRE,SC,CAMPOS NOVOS
6384862,POSTO DE COLETA LABORATORIO PASTEUR,SC,CAMPOS NOVOS
5763436,CLINICA DE FISIOTERAPIA FISIOCAMPOS,SC,CAMPOS NOVOS
2597047,CONSULTORIO PEDIATRICO DRA SANTINA,SC,CAMPOS NOVOS
6416527,CONSULTORIO ODONTOLOGICO JONATHAN,SC,CAMPOS NOVOS
6606148,DEOCLER LUIZ FAITA,SC,CANELINHA
2690616,POSTO DE SAUDE PAPAGAIOS,SC,CANELINHA
2596768,POSTO SAUDE GALERA,SC,CANELINHA
6465498,UNIDADE BASICA DE SAUDE LEONEL VENCESLAU FLORENCIO,SC,CANELINHA
6828663,REDE FEMININA DE COMBATE AO CANCER,SC,CANELINHA
6465633,UNIDADE BASICA DE SAUDE OLGA MARIA,SC,CANELINHA
2596725,POSTO SAUDE SEDE,SC,CANELINHA
6819788,ISABELLAB,SC,CANELINHA
2596741,POSTO SAUDE MOURA,SC,CANELINHA
6402909,CONSULTORIO ODONTOLOGICO ANGELA FRANKE PEREIRA,SC,CANOINHAS
6180515,CONSULTORIO FILIPE FARIAS TEIXEIRA,SC,CANOINHAS
6036007,26 GERSA,SC,CANOINHAS
6475698,HILARIO WENDT CLINICA ODONTOLOGICA LTDA,SC,CANOINHAS
6165966,LITOCENTRO CANOINHAS,SC,CANOINHAS
6765645,A SUELI FAVERO PSICOLOGA,SC,CANOINHAS
6182909,CONSULTORIO ODONTOLOGICO,SC,CANOINHAS
6273297,FISIOCLIN,SC,CANOINHAS
6249248,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CANOINHAS,SC,CANOINHAS
6416799,ORTHODONTIA CANOINHAS,SC,CANOINHAS
6286429,CONSULTORIO ODONTOLOGICO JEAN CARLO VOIGT,SC,CANOINHAS
6317219,DECIO GIOVANNI ALVES VIEIRA,SC,CANOINHAS
5968585,ITO,SC,CANOINHAS
6356990,ASSOCIACAO CATARINENSE DE DEFICIENTES,SC,CANOINHAS
5890829,MARCOS ADRIANI DEBIASI,SC,CANOINHAS
6789013,TATIANA DE ALMEIDA,SC,CANOINHAS
6416861,EDEGEFERSON ERIVALDO MEISTER,SC,CANOINHAS
6377904,CAROLINE ERHARDT,SC,CANOINHAS
6402933,CONSULTORIO ODONTOLOGICO ROBERTO ANDRE ROSA,SC,CANOINHAS
7011873,SERVICO DE ATENDIMENTO MOVEL DE URGENCIA USA CANOINHAS,SC,CANOINHAS
6549896,PROGRAMA PSICOSSOCIAL PARA CRIANCAS E ADOLESCENTES,SC,CANOINHAS
6615228,APOCA,SC,CANOINHAS
6806171,MARIA ISABEL FERREIRA LIMA,SC,CANOINHAS
6637760,CONSULTORIO ODONTOLOGICO GIOVANA C MOTTER,SC,CANOINHAS
6834736,LABORATORIO SIMM,SC,CANOINHAS
6697062,PLANALTO LABORATORIO DE ANALISES CLINICAS,SC,CANOINHAS
6727360,CENTRO OFTALMOLOGICO CARVALHO LTDA,SC,CANOINHAS
7002866,CONSULTORIO ODONTOLOGICO FRANCINE MERLIN RAMAO,SC,CANOINHAS
6717365,CLINICA RAMASCHE,SC,CANOINHAS
6615414,RAFAEL HOEPFNER HENN,SC,CANOINHAS
6901417,UNIDADE BASICA DE SAUDE TAUNAY,SC,CANOINHAS
6891683,UNIDADE BASICA DE SAUDE VEREADOR WILLY RADKE ESF,SC,CANOINHAS
6789269,CESAR ROBERTO KRUGER,SC,CANOINHAS
6813232,CONSULTORIO TANISE BONFATI MAES,SC,CANOINHAS
6789048,REGINES GONCALVES,SC,CANOINHAS
6789196,DEISE OLSEN NERCOLINI,SC,CANOINHAS
6834833,CIA DA PROTESE,SC,CANOINHAS
6482910,SECRETARIA MUNICIPAL DE SAUDE DE CANOINHAS,SC,CANOINHAS
6917836,CONTESTADO,SC,CANOINHAS
6293824,IMAGEM RADIOLOGIA ODONTOLOGICA LTDA,SC,CANOINHAS
6644473,COMUNIDADE TERAPEUTICA CAMINHO DO SOL,SC,CANOINHAS
2301016,UNIDADE SANITARIA CENTRAL DE CAPAO ALTO,SC,CAPAO ALTO
6542158,SECRETARIA MUNICIPAL DE SAUDE CAPAO ALTO,SC,CAPAO ALTO
2380277,PS BARRO PRETO,SC,CAPINZAL
3178420,VITA SAUDE E SEGURANCA DO TRABALHO,SC,CAPINZAL
3178471,J L SERVICOS MEDICOS LTDA,SC,CAPINZAL
2380331,HOSPITAL NOSSA SENHORA DAS DORES,SC,CAPINZAL
2380323,LABORATORIO DE ANALISES CLINICAS SANTA FE,SC,CAPINZAL
2380285,PS ALTO ALEGRE,SC,CAPINZAL
3178412,MARCO ANTONIO MENCIA,SC,CAPINZAL
3191524,FISIOMED,SC,CAPINZAL
2380293,PS LINDENBERG,SC,CAPINZAL
3178463,RRV CLINICA ODONTOLOGICA,SC,CAPINZAL
2380358,PAM DE CAPINZAL,SC,CAPINZAL
3197875,JOSE ALBERTO DE ALMEIDA ALBUQUERQUE CIA LTDA,SC,CAPINZAL
2380269,PS VILA UNIAO,SC,CAPINZAL
3191508,REJANE MIRIAN BORTOLI GIONGO,SC,CAPINZAL
3191532,ADRIANA ZILIO,SC,CAPINZAL
3182991,CAAPS CENTRO DE ATENDIM AREA DE PSICOLOGIA E SAUDE,SC,CAPINZAL
3191478,GINECLIN,SC,CAPINZAL
3178560,CLINICA DE OLHOS DANIOTTI SS,SC,CAPINZAL
2380307,PSF SAO CRISTOVAO,SC,CAPINZAL
3178501,CLINIMED,SC,CAPINZAL
3197859,CENTRO MEDICO MATERNO INFANTIL LTDA,SC,CAPINZAL
3197832,LABORATORIO BERNARDI CAPINZAL,SC,CAPINZAL
3197867,HS PSICOLOGIA LTDA,SC,CAPINZAL
6969178,ESF PARIZOTTO,SC,CAPINZAL
3373363,LABORATORIO SANTA FE,SC,CAPINZAL
6970850,C KRODA SERVICOS MEDICOS,SC,CAPINZAL
6151949,CLINICA ODONTOLOGIC CASS,SC,CAPINZAL
5853060,LABORATORIO PASTEUR UNIDADE COLETA CAPINZAL,SC,CAPINZAL
6152325,FEIMED SERVICOS,SC,CAPINZAL
6995489,JMS TESTA CLINICA MEDICA E NEFROLOGICA,SC,CAPINZAL
5292832,PSF SAO LUIZ,SC,CAPINZAL
3404552,CIDI,SC,CAPINZAL
5853974,CLINICA MEDICA TROGER CAMARGO,SC,CAPINZAL
6033326,MOVIMENTO CLINICA DE FISIOTERAPIA STUDIO DE PILATS,SC,CAPINZAL
3877388,CLINICA UNIFISIO,SC,CAPINZAL
3197883,ANDREA CARVALHO DE ARAUJO CIA LTDA,SC,CAPINZAL
6583407,FFP SERVICOS PROFISSIONAIS DE SAUDE,SC,CAPINZAL
5109078,RANICON CLINICA MEDICA LTDA,SC,CAPINZAL
6804640,ASSESMET,SC,CAPINZAL
6625290,RGS SERVICOS MEDICOS,SC,CAPINZAL
6432514,FISIO NATURAL,SC,CAPINZAL
3007871,PROGRAMA SAUDE DA FAMILIA OTTO FEUERSCHUETTE,SC,CAPIVARI DE BAIXO
2690373,PROGRAMA SAUDE DA FAMILIA SANTO ANDRE,SC,CAPIVARI DE BAIXO
6513751,CIRURGIAO DENTISTA DIEGO FLORENTINO,SC,CAPIVARI DE BAIXO
5936640,APAE CAPIVARI DE BAIXO,SC,CAPIVARI DE BAIXO
6812244,LABORATORIO DE PROTESE,SC,CAPIVARI DE BAIXO
6583547,SECRETARIA MUNICIPAL DE SAUDE DE CAPIVARI DE BAIXO,SC,CAPIVARI DE BAIXO
2661268,PROGRAMA SAUDE DA FAMILIA ILHOTINHA,SC,CAPIVARI DE BAIXO
3775194,FISIO TATO CLINICA DE FISIOTERAPIA LTDA,SC,CATANDUVAS
3793230,CLINICA PRETTO,SC,CATANDUVAS
2380013,POSTO DE SAUDE DE PEDRA LISA,SC,CATANDUVAS
6400116,CIRIL CATTI OLIVARES BUCCO,SC,CATANDUVAS
3341194,UNIDADE DE RESGATE DE URGENCIA E EMERGENCIA,SC,CATANDUVAS
2380056,LABORATORIO DE ANALISES CLINICAS DALLA ROSA,SC,CATANDUVAS
6431224,SECRETARIA DE SAUDE CATANDUVAS,SC,CATANDUVAS
2380048,POSTO DE SAUDE DE VERA CRUZ,SC,CATANDUVAS
3782573,CLINICA ALBUQUERQUE SOCIEDADE CIVIL LTDA,SC,CATANDUVAS
6269346,PSF SAYONARA,SC,CATANDUVAS
3965120,APAE CATANDUVAS,SC,CATANDUVAS
6269354,PSF SEBALDO KUNZ,SC,CATANDUVAS
2691450,HOSPITAL MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO,SC,CATANDUVAS
5793408,LABORATORIO PASTEUR UNIDADE DE COLETA DE CATANDUVAS,SC,CATANDUVAS
2537974,UNIDADE SANITARIA SEDE DE CAXAMBU DO SUL,SC,CAXAMBU DO SUL
2537982,POSTO ODONTOLOGICO ADELE ZANUZZO,SC,CAXAMBU DO SUL
6373372,SECRETARIA MUNICIPAL DE SAUDE,SC,CAXAMBU DO SUL
6930662,CLINICA NICOLINI,SC,CAXAMBU DO SUL
2553163,FUNDACAO MEDICA ASSISTENCIAL DO TRABALHADOR RURAL,SC,CAXAMBU DO SUL
7021550,CONSULTORIO ODONTOLOGICO VENCATTO,SC,CAXAMBU DO SUL
7021070,RUDIMAR GENEZIO DE TONI,SC,CAXAMBU DO SUL
2689812,UNIDADE SANITARIA CENTRAL DE CELSO RAMOS,SC,CELSO RAMOS
6423396,SECRETARIA DE SAUDE DE CELSO RAMOS,SC,CELSO RAMOS
6464289,CONSULTORIO ODONTOLOGICO DR FABIANO BRUNETTO,SC,CHAPADAO DO LAGEADO
6479871,SECRETARIA MUNICIPAL DE SAUDE,SC,CHAPADAO DO LAGEADO
2377527,POSTO DE SAUDE RIO SALTINHO,SC,CHAPADAO DO LAGEADO
2378094,POSTO DE SAUDE CENTRO PSF,SC,CHAPADAO DO LAGEADO
6934803,CLINCA CONFORTI CAMARGO,SC,CHAPECO
6939244,CENTRAL DE REGULACAO MEDICA DAS URGENCIAS SAMU CHAPECO,SC,CHAPECO
6934730,CLINICA MATERNO INFANTIL CHAPECO,SC,CHAPECO
6960081,CLINICA DE DERMATOLOGIA DRA PAULA HUND,SC,CHAPECO
7004710,DISTRIBIOMED,SC,CHAPECO
7027745,POLO BASE DE CHAPECO,SC,CHAPECO
7035837,MORALES E CENCI SERVICOS ODONTOLOGICOS S S LTDA,SC,CHAPECO
6889387,CLINICA CATARINENSE DE ODONTOLOGIA LTDA,SC,CHAPECO
7043473,CENTRO DE SAUDE DA FAMILIA ALTA FLORESTA,SC,CHAPECO
6948987,FUTURA ODONTO,SC,CHAPECO
6951643,ENDOS DIAGNOSTICO,SC,CHAPECO
6949053,A G MED,SC,CHAPECO
7028075,CENTRO DE SAUDE ALDEIA CONDA,SC,CHAPECO
6945414,SAMU USB02 SERVICO DE ATENDIMENTO MOVEL DE URGENCIA,SC,CHAPECO
6991246,VACCINI CLINICA DE VACINACAO,SC,CHAPECO
7017022,CLINICA DE OLHOS DR CRISTIANO LAGO,SC,CHAPECO
6978258,CENTRO AUDITIVO CHAPECO,SC,CHAPECO
6982794,ORTODONTIA RECH,SC,CHAPECO
6749941,CDIPSUL,SC,CHAPECO
6764746,ROCHA E BALDISSERA SERVICOS MEDICOS,SC,CHAPECO
6827489,CLINICA MEDICA DRA KARIN DR WALDIR,SC,CHAPECO
6722075,ENFERMED,SC,CHAPECO
2537656,CENTRO DE SAUDE DA FAMILIA QUEDAS DO PALMITAL,SC,CHAPECO
3935450,SAMU USB01 SERVICO DE ATENDIMENTO MOVEL DE URGENCIA,SC,CHAPECO
6802974,ANA LUCIA LAGO,SC,CHAPECO
6723853,IDEAL ORTODONTIA,SC,CHAPECO
6759890,FISIOCARDIO,SC,CHAPECO
6801269,CLINICA MEDICA DERMAVASC S S,SC,CHAPECO
6825834,FISIOTERAPIA UNIMED CHAPECO,SC,CHAPECO
6854044,VITOR DE MELLO NETTO,SC,CHAPECO
6752667,CONSULTORIO ODONTOLOGICO KARINE DALLA ROSA,SC,CHAPECO
6761208,NEO ORTOPEDIA,SC,CHAPECO
6722555,ARTE E FACE CENTRO AVANCADO DE CIRURGIA IMPLANTODONTIA E,SC,CHAPECO
6763162,MARCOS MENEZES,SC,CHAPECO
6946933,TATIANA MARA COSTELLA,SC,CHAPECO
7027591,ELETROCLIN,SC,CHAPECO
6848729,HEMOCLIN,SC,CHAPECO
7043228,DERMOCLIN CLINICA DE BEM ESTAR E ESTETICA FUNCIONAL,SC,CHAPECO
6717578,CENTRO DE ENDOCRINOLOGIA E NEFROLOGIA,SC,CHAPECO
6995373,SOULMED,SC,CHAPECO
7024940,VIANA SERVICOS PSICOLOGICOS SS,SC,CHAPECO
6361315,SECRETARIA MUNICIPAL DE SAUDE,SC,CHAPECO
2357887,CENTRO DE SAUDE DA FAMILIA SUL,SC,CHAPECO
6879667,NATAL LABORATORIO DE PROTESE,SC,CHAPECO
6716881,CONSULTORIO DE FISIOTERAPIA,SC,CHAPECO
6723594,CLINICA FW,SC,CHAPECO
6879764,CLINICA PLENA,SC,CHAPECO
6722571,CLINICA RAMOS,SC,CHAPECO
2693224,CENTRO DE ATENCAO PSICOSSOCIAL,SC,COCAL DO SUL
6234100,CENTRO DE APOIO LUZES DO AMANHA CALA,SC,COCAL DO SUL
2609851,UNIDADE DE SAUDE ESF JARDIM ITALIA,SC,COCAL DO SUL
2609800,LABORATORIO MC LABOR,SC,COCAL DO SUL
5436230,CLINICA DE FISIOTERAPIA SANTA INES LTDA,SC,COCAL DO SUL
6359442,SECRETARIA DE SAUDE DE COCAL DO SUL,SC,COCAL DO SUL
6340792,CONSULTORIO DE PSICOLOGIA,SC,CONCORDIA
6521835,CONSULTORIO DE PSICANALISE PSICOLOGIA,SC,CONCORDIA
6618448,GERENCIA REGIONAL DE SAUDE DE CONCORDIA,SC,CONCORDIA
6581439,TIAGO LUIZ SANTOS FONTANA,SC,CONCORDIA
6198260,CONSULTORIO ODONTOLOGICO DR SIDNEI CANCELLI,SC,CONCORDIA
6261388,CONSULTORIO DE PSICANALISE PSICOLOGIA,SC,CONCORDIA
5985080,CONSULTORIO MEDICO DR LUIZ ADELMO BUDANT,SC,CONCORDIA
6215297,CLINICA DE PSICOLOGIA PSICOVITAL LTDA,SC,CONCORDIA
6481744,CLINICA DE OLHOS FURLANETTO SS,SC,CONCORDIA
6645658,CONSULTORIO DE PSICOLOGIA,SC,CONCORDIA
6405592,CONSULTORIO ODONTOLOGICO,SC,CONCORDIA
6946003,SAUDE E BELEZA CENTRO ESTETICO,SC,CONCORDIA
2303612,PS SAO LUIS,SC,CONCORDIA
6085830,GASTROCLIN,SC,CONCORDIA
6781446,HELLO ODONTO,SC,CONCORDIA
6527647,WILLIAN CARLOS REIS ROCHA,SC,CONCORDIA
6863418,ADRIANA FATIMA PORT,SC,CONCORDIA
6582613,AMBULATORIO ORTOPEDICO CONCORDIA LTDA ME,SC,CONCORDIA
6081754,SESI,SC,CONCORDIA
6809731,ESF SAO CRISTOVAO,SC,CONCORDIA
6869734,ODONTOLOGIA PELLIZZARO,SC,CONCORDIA
6695167,DM ODONTOLOGIA LTDA,SC,CONCORDIA
6527639,ESPACO ODONTO,SC,CONCORDIA
6854974,FLAVIA BARBOSA DE OLIVEIRA,SC,CONCORDIA
6987001,ODONTO LABOR LTDA,SC,CONCORDIA
6746810,CONSULTORIO DE PSICANALISE PSICOLOGIA,SC,CONCORDIA
7004400,INSTITUTO DA CIRCULACAO CONCORDIA S S,SC,CONCORDIA
6953158,ELVENI TERESINHA MAYER,SC,CONCORDIA
6933149,CLINIMED,SC,CONCORDIA
6446558,CONSULTORIO ADRIANA CORAZZA E NELSON BIFFI JR,SC,CONCORDIA
6985556,ESPACO SAUDE SERVICOS MEDICO LTDA,SC,CONCORDIA
6916627,CLINICA MEDICA GMMCOP S S,SC,CONCORDIA
7009984,CONSULTORIO ODONTOLOGICO,SC,CONCORDIA
6798772,REUMATO CLINICA LTDA,SC,CONCORDIA
7054017,RADIODONTO,SC,CONCORDIA
2626470,UNIDADE SANITARIA DE FERNANDO MACHADO,SC,CORDILHEIRA ALTA
2553198,UNIDADE SANITARIA SEDE DE CORDILHEIRA ALTA,SC,CORDILHEIRA ALTA
6404901,SECRETARIA MUNICIPAL DE SAUDE DE CORDILHEIRA ALTA,SC,CORDILHEIRA ALTA
2624729,CONSULTORIO ODONT DRA MARGARET GRANDO,SC,CORONEL FREITAS
2624737,CONSULTORIO ODONTOL DR GILBERTO MATIELO,SC,CORONEL FREITAS
6469388,SECRETARIA MUNICIPAL DE SAUDE CORONEL FREITAS,SC,CORONEL FREITAS
2538512,PROGRAMA SAUDE DA FAMILIA II DE CORONEL FREITAS,SC,CORONEL FREITAS
2537958,HOSPITAL NOSSA SENHORA DA SAUDE CORONEL FREITAS,SC,CORONEL FREITAS
2815788,LABORATORIO BIOCENTER CEL FREITAS,SC,CORONEL FREITAS
2624710,CONSULTORIO ODONT DR ALDORI FELICIANI,SC,CORONEL FREITAS
2624907,PROGRAMA SAUDE FAMILIA I DE CORONEL FREITAS,SC,CORONEL FREITAS
2538504,POSTO DE SAUDE SEDE DE CORONEL FREITAS,SC,CORONEL FREITAS
6710654,ALPHAMED MEDICINA DO TRABALHO,SC,CORONEL FREITAS
6660665,LABORATORIO CONFIANCA,SC,CORONEL FREITAS
6403611,SECRETARIA MUNICIPAL DE SAUDE,SC,CORONEL MARTINS
2410753,UNIDADE SANITARIA CORONEL MARTINS,SC,CORONEL MARTINS
2300915,UNIDADE SANITARIA MARCOS AURELIO LOURENCO CORREIA PINTO,SC,CORREIA PINTO
3574644,FISIOCLINA,SC,CORREIA PINTO
2300273,UNIDADE SANITARIA BAIRRO FLORESTAL,SC,CORREIA PINTO
6399983,UMBERTO CARLOS SCHROETTER,SC,CORREIA PINTO
2300354,UNIDADE SANITARIA SAO JOAO,SC,CORREIA PINTO
6474780,SAULA LETICIA EID,SC,CORREIA PINTO
2691272,LABORATORIO SANTA RITA,SC,CORREIA PINTO
6469930,SECRETARIA MUNICIPAL DE SAUDE CORREIA PINTO,SC,CORREIA PINTO
3825000,JOAO CARLOS VANIM DE MORAES,SC,CORREIA PINTO
2300907,LABORATORIO CL MARTINS LTDA,SC,CORREIA PINTO
2663058,PSF 2,SC,CORUPA
6186882,REGIS ARLINDO FERREIRA,SC,CORUPA
2663066,PSF 4,SC,CORUPA
5084776,MARCELO FERREIRA GONCALVES,SC,CORUPA
2662981,SILVIA C B LENNERT,SC,CORUPA
5322286,FERNANDO HUMMELGEN,SC,CORUPA
2663023,GERMAN M N JIMENEZ,SC,CORUPA
6817769,CLINICA MUNICIPAL DE FISIOTERAPIA,SC,CORUPA
6994415,CLINICA CERETTA,SC,CRICIUMA
6002854,CLINICA CRIAR,SC,CRICIUMA
6985386,CLIMETRO,SC,CRICIUMA
6952704,CENTRAL DE REGULACAO MEDICA DAS URGENCIAS CRICIUMA,SC,CRICIUMA
6211364,CRIOX,SC,CRICIUMA
6847811,FLAVIA DENEZ MOREIRA,SC,CRICIUMA
6872514,ODONTOLOGIA SAO JOSE,SC,CRICIUMA
6016162,CONSULTORIO DR BEATRIZ CRISTINA MILANESE,SC,CRICIUMA
7010907,SAMU CRICIUMA USA,SC,CRICIUMA
6941591,CENTRO AUDITIVO RESSOAR,SC,CRICIUMA
6084273,MICHELE VALESKA MENDES,SC,CRICIUMA
6097340,CLINIURO,SC,CRICIUMA
6725236,ODONTOIMAGEM,SC,CRICIUMA
6989934,FEMME CLINICA DE GINECOLOGIA OBSTETRICIA E FISIOTERAPIA,SC,CRICIUMA
6707815,LEVVE ORTOPEDIA LTDA,SC,CRICIUMA
6962564,NUPREVIPS NUCLEO PREVENCAO VIOLENCIAS PROMOCAO SAUDE,SC,CRICIUMA
6707939,UNNA CLINICA MEDICA LTDA,SC,CRICIUMA
6596460,DANIEL MELLER DAL TOE,SC,CRICIUMA
6985378,SAMU CRICIUMA USB 01,SC,CRICIUMA
5994500,ORTOPEDIA DR CABREIRA,SC,CRICIUMA
6490212,2O GERSA,SC,CRICIUMA
6946461,CLINICA MULTIPLA,SC,CRICIUMA
6662447,CONSULTORIO PSICOLOGICO MARILEI VIEIRA,SC,CRICIUMA
6488064,CRIMET,SC,CRICIUMA
6075665,CONSULTORIO MEDICO DR RONALDO COSTA,SC,CRICIUMA
6954820,JUNKES E ANTERO SERVICOS MEDICOS LTDA ME,SC,CRICIUMA
6754376,APAE CRICIUMA,SC,CRICIUMA
5995272,JAIME MOTA CORREA JUNIOR,SC,CRICIUMA
6992676,AUTOGESTAO,SC,CRICIUMA
7032218,UNIDADE BASICA DE SAUDE CENTRO,SC,CRICIUMA
6695671,CLINICA ODONTOLOGICA SHEILA PICOLO,SC,CRICIUMA
6718728,LABORATORIO MORIMOTO,SC,CRICIUMA
6180213,CLAUDIA CIPRIANO VIDAL HELUANY,SC,CRICIUMA
6571425,GESTAR ULTRA SONOGRAFIA E MEDICINA FETAL,SC,CRICIUMA
6695515,CLINICA ODONTOLOGICA MAURICIO SPILLERE DOS SANTOS,SC,CRICIUMA
6716024,DE LUCA FERRAZ,SC,CRICIUMA
6724922,MARCIA SANTIAGO ODONTOLOGIA ESPECIALIZADA,SC,CRICIUMA
6635806,DENTALIS ODONTOLOGIA INTEGRADA,SC,CRICIUMA
6865348,CONSULTORIO DE PSICOLOGIA CARMEN BERENICE ROSWAG MADEIRA,SC,CRICIUMA
6769438,CONSULTORIO DRA JORDANA BERNARDI DALTROZO,SC,CRICIUMA
6939848,CLINICA DE PSICOLOGIA INTEGRAL SS,SC,CRICIUMA
6192599,CLINICA DA MULHER,SC,CRICIUMA
6696953,SIMONE DA ROCHA ORIGE,SC,CRICIUMA
6610633,CONSULTORIO ODONTOLOGICO PATRICIA DUARTE SIMOES PIRES,SC,CRICIUMA
